nivel;codigo_comuna;comuna;codigo_provincia;provincia;codigo_region;region;sexo;edad;poblacion
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Mujeres;65-69;61
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Mujeres;70-74;58
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Mujeres;75-79;47
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Mujeres;80-84;20
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Mujeres;85 o más;21
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Mujeres;Total;1374
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;0-4;239
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;5-9;229
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;10-14;230
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;15-19;181
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;20-24;168
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;25-29;231
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;30-34;206
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;35-39;189
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;40-44;153
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;45-49;119
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;50-54;167
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;55-59;153
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;60-64;152
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;65-69;138
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;70-74;120
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;75-79;99
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;80-84;43
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;85 o más;41
Comuna;1404;Huara;14;Del Tamarugal;1;Tarapacá;Total;Total;2858
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;0-4;230
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;5-9;250
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;10-14;294
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;15-19;248
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;20-24;196
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;25-29;252
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;30-34;214
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;35-39;210
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;40-44;186
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;45-49;163
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;50-54;133
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;55-59;130
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;60-64;155
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;65-69;149
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;70-74;126
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;75-79;77
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;80-84;47
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;85 o más;33
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Hombres;Total;3093
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;0-4;213
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;5-9;236
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;10-14;270
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;15-19;207
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;20-24;213
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;25-29;252
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;30-34;270
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;35-39;232
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;40-44;201
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;45-49;163
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;50-54;166
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;55-59;142
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;60-64;171
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;65-69;127
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;70-74;117
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;75-79;92
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;80-84;56
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;85 o más;51
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Mujeres;Total;3179
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;0-4;443
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;5-9;486
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;10-14;564
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;15-19;455
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;20-24;409
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;25-29;504
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;30-34;484
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;35-39;442
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;40-44;387
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;45-49;326
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;50-54;299
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;55-59;272
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;60-64;326
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;65-69;276
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;70-74;243
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;75-79;169
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;80-84;103
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;85 o más;84
Comuna;1405;Pica;14;Del Tamarugal;1;Tarapacá;Total;Total;6272
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;0-4;10608
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;5-9;13171
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;10-14;14969
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;15-19;14722
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;20-24;15799
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;25-29;18096
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;30-34;19045
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;35-39;16972
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;40-44;14214
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;45-49;12786
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;50-54;12243
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;55-59;9756
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;60-64;8824
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;65-69;6915
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;70-74;4518
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;75-79;2764
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;80-84;1562
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;85 o más;1015
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Hombres;Total;197979
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;0-4;9866
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;5-9;12807
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;10-14;14389
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;15-19;13938
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;20-24;15046
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;25-29;17668
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;30-34;19085
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;35-39;16844
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;40-44;14626
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;45-49;13534
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;50-54;12947
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;55-59;10319
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;60-64;9763
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;65-69;7667
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;70-74;5630
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;75-79;3878
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;80-84;2671
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;85 o más;2439
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Mujeres;Total;203117
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;0-4;20474
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;5-9;25978
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;10-14;29358
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;15-19;28660
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;20-24;30845
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;25-29;35764
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;30-34;38130
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;35-39;33816
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;40-44;28840
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;45-49;26320
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;50-54;25190
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;55-59;20075
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;60-64;18587
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;65-69;14582
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;70-74;10148
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;75-79;6642
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;80-84;4233
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;85 o más;3454
Comuna;2101;Antofagasta;21;Antofagasta;2;Antofagasta;Total;Total;401096
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;0-4;440
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;5-9;641
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;10-14;629
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;15-19;532
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;20-24;576
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;25-29;591
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;30-34;668
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;35-39;574
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;40-44;443
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;45-49;382
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;50-54;332
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;55-59;339
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;60-64;324
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;65-69;268
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;70-74;139
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;75-79;85
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;80-84;35
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;85 o más;23
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Hombres;Total;7021
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;0-4;461
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;5-9;601
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;10-14;574
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;15-19;475
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;20-24;532
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;25-29;638
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;30-34;717
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;35-39;575
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;40-44;474
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;45-49;427
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;50-54;364
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;55-59;333
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;60-64;329
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;65-69;218
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;70-74;147
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;75-79;101
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;80-84;64
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;85 o más;33
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Mujeres;Total;7063
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;0-4;901
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;5-9;1242
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;10-14;1203
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;15-19;1007
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;20-24;1108
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;25-29;1229
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;30-34;1385
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;35-39;1149
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;40-44;917
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;45-49;809
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;50-54;696
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;55-59;672
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;60-64;653
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;65-69;486
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;70-74;286
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;75-79;186
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;80-84;99
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;85 o más;56
Comuna;2102;Mejillones;21;Antofagasta;2;Antofagasta;Total;Total;14084
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;0-4;56
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;5-9;67
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;10-14;74
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;15-19;59
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;20-24;54
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;25-29;52
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;30-34;52
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;35-39;54
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;40-44;52
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;45-49;31
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;50-54;41
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;55-59;44
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;60-64;29
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;65-69;12
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;70-74;11
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;75-79;12
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;80-84;4
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;85 o más;3
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Hombres;Total;707
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;0-4;43
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;5-9;60
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;10-14;65
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;15-19;56
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;20-24;57
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;25-29;62
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;30-34;80
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;35-39;77
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;40-44;52
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;45-49;53
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;50-54;43
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;55-59;28
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;60-64;29
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;65-69;24
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;70-74;18
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;75-79;9
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;80-84;3
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;85 o más;6
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Mujeres;Total;765
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;0-4;99
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;5-9;127
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;10-14;139
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;15-19;115
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;20-24;111
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;25-29;114
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;30-34;132
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;35-39;131
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;40-44;104
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;45-49;84
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;50-54;84
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;55-59;72
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;60-64;58
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;65-69;36
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;70-74;29
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;75-79;21
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;80-84;7
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;85 o más;9
Comuna;2103;Sierra Gorda;21;Antofagasta;2;Antofagasta;Total;Total;1472
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;0-4;317
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;5-9;415
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;10-14;495
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;15-19;480
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;20-24;384
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;25-29;441
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;30-34;516
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;35-39;447
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;40-44;377
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;45-49;340
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;50-54;355
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;55-59;381
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;60-64;346
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;65-69;286
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;70-74;222
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;75-79;127
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;80-84;88
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;85 o más;46
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Hombres;Total;6063
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;0-4;295
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;5-9;424
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;10-14;457
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;15-19;422
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;20-24;370
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;25-29;453
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;30-34;471
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;35-39;451
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;40-44;412
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;45-49;370
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;50-54;391
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;55-59;362
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;60-64;353
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;65-69;287
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;70-74;214
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;75-79;142
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;80-84;68
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;85 o más;92
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Mujeres;Total;6034
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;0-4;612
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;5-9;839
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;10-14;952
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;15-19;902
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;20-24;754
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;25-29;894
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;30-34;987
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;35-39;898
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;40-44;789
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;45-49;710
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;50-54;746
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;55-59;743
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;60-64;699
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;65-69;573
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;70-74;436
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;75-79;269
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;80-84;156
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;85 o más;138
Comuna;2104;Taltal;21;Antofagasta;2;Antofagasta;Total;Total;12097
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;0-4;4727
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;5-9;6182
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;10-14;6836
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;15-19;6048
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;20-24;5679
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;25-29;7088
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;30-34;7737
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;35-39;6985
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;40-44;5959
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;45-49;5207
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;50-54;4870
Comuna;2201;Calama;22;El Loa;2;Antofagasta;Hombres;55-59;4226
